game_id,patch,league,team1,team2,winner,team1_picks,team2_picks,team1_bans,team2_bans
LOLTMNT05_147273,15.15,AL,Blue,Red,Red,"['Taliyah', 'Pantheon', ""K'Sante"", 'Xayah', 'Rakan']","['Aurora', 'Jarvan IV', 'Gnar', 'Rell', 'Smolder']","['Ahri', 'Gwen', 'Wukong', 'Sivir', 'Corki']","['Fiora', 'Varus', 'Yunara', ""Kai'Sa"", 'Lucian']"
LOLTMNT06_133477,15.16,LEC,Blue,Red,Red,"['Neeko', 'Wukong', 'Annie', 'Jhin', ""K'Sante""]","['Xin Zhao', 'Karma', 'Galio', 'Ezreal', ""Rek'Sai""]","['Poppy', 'Jax', 'Nautilus', 'Ambessa', nan]","['Varus', 'Gwen', 'Yunara', 'Rumble', 'Sivir']"
LOLTMNT05_147274,15.15,AL,Blue,Red,Red,"['Ambessa', 'Wukong', 'Rell', 'Tristana', 'Orianna']","['Vi', 'Rakan', 'Xayah', 'Rumble', 'Galio']","['Aurora', 'Taliyah', 'Azir', 'Ahri', 'Annie']","['Varus', 'Poppy', 'Gwen', 'Sivir', 'Ziggs']"
LOLTMNT03_282101,15.16,LTA S,Blue,Red,Red,"['Yorick', 'Kalista', 'Renata Glasc', 'Twisted Fate', 'Skarner']","['Xayah', 'Renekton', 'Rakan', 'Annie', 'Zyra']","['Aurora', 'Lucian', 'Jax', 'Taliyah', 'Sejuani']","['Wukong', 'Pantheon', 'Gwen', 'Sylas', 'Akali']"
LOLTMNT05_148303,15.15,AL,Blue,Red,Red,"['Xin Zhao', ""Kai'Sa"", 'Orianna', 'Pyke', 'Renekton']","['Sejuani', 'Corki', 'Akali', 'Bard', 'Jax']","['Ahri', 'Gwen', 'Wukong', 'Braum', 'Yorick']","['Fiora', 'Varus', 'Yunara', 'Neeko', 'Nautilus']"
LOLTMNT03_282116,15.16,LTA S,Blue,Red,Blue,"['Vi', 'Senna', 'Nautilus', 'Taliyah', 'Aatrox']","['Lucian', 'Aurora', 'Leona', 'Dr. Mundo', 'Miss Fortune']","['Pantheon', 'Rell', 'Sylas', ""K'Sante"", 'Yone']","['Wukong', 'Gwen', 'Jarvan IV', 'Jax', 'Camille']"
LOLTMNT05_148304,15.15,AL,Blue,Red,Red,"['Xin Zhao', 'Braum', 'Annie', 'Corki', 'Aatrox']","['Leona', 'Nocturne', 'Ziggs', 'Jayce', 'Yone']","['Aurora', 'Taliyah', 'Azir', 'Sion', 'Ornn']","['Varus', 'Gwen', 'Viego', 'Sivir', 'Jinx']"
LOLTMNT05_147276,15.15,AL,Blue,Red,Blue,"['Ambessa', 'Galio', 'Sivir', 'Lulu', 'Volibear']","['Yorick', 'Nocturne', 'Ryze', ""Kog'Maw"", 'Karma']","['Ahri', 'Gwen', 'Wukong', 'Lucian', 'Miss Fortune']","['Fiora', 'Varus', 'Yunara', 'Vi', 'Skarner']"
LOLTMNT03_282144,15.16,LTA N,Blue,Red,Blue,"['Yunara', 'Galio', 'Wukong', 'Karma', 'Viktor']","['Rumble', 'Trundle', 'Cassiopeia', 'Neeko', 'Corki']","['Vi', 'Ziggs', 'Taliyah', 'Lucian', 'Xayah']","['Pantheon', 'Azir', 'Varus', 'Orianna', 'Bard']"
LOLTMNT03_282158,15.16,LTA N,Blue,Red,Red,"['Vi', 'Gwen', 'Ziggs', 'Alistar', 'Ezreal']","['Taliyah', 'Xin Zhao', 'Bard', 'Singed', 'Jhin']","['Poppy', 'Yone', 'Sett', 'Ambessa', 'Olaf']","['Pantheon', 'Varus', 'Azir', 'Lucian', ""Kai'Sa""]"
LOLTMNT05_148306,15.15,AL,Blue,Red,Blue,"['Yunara', 'Braum', 'Olaf', 'Lillia', 'Syndra']","['Nautilus', 'Skarner', 'Varus', 'Camille', 'Kassadin']","['Viktor', 'Vi', 'Gwen', 'Rumble', 'Jayce']","['Ahri', 'Fiora', 'Wukong', 'Naafiri', 'Maokai']"
LOLTMNT03_283147,15.16,LTA N,Blue,Red,Red,"['Renekton', 'Annie', ""Kai'Sa"", 'Rell', 'Viego']","['Orianna', ""K'Sante"", 'Maokai', 'Lucian', 'Renata Glasc']","['Yone', 'Poppy', 'Sion', 'Xayah', 'Braum']","['Pantheon', 'Azir', 'Varus', 'Nocturne', 'Jarvan IV']"
LOLTMNT03_282167,15.16,LRN,Blue,Red,Blue,"['Yunara', 'Alistar', 'Taliyah', 'Sylas', ""K'Sante""]","['Draven', 'Nautilus', 'Pyke', 'Twisted Fate', 'Aatrox']","['Gwen', 'Poppy', 'Aurora', 'Ryze', 'Azir']","['Trundle', 'Xin Zhao', 'Varus', 'Nocturne', 'Vi']"
LOLTMNT03_282173,15.16,LRN,Blue,Red,Blue,"['Pantheon', 'Aurora', 'Yorick', 'Jinx', 'Bard']","['Maokai', 'Azir', ""Cho'Gath"", 'Aphelios', 'Thresh']","['Gwen', 'Poppy', 'Varus', 'Rell', 'Neeko']","['Trundle', 'Xin Zhao', 'Wukong', 'Caitlyn', 'Lucian']"
LOLTMNT03_283164,15.16,LRN,Blue,Red,Blue,"['Neeko', 'Kalista', 'Ambessa', 'Ryze', ""Rek'Sai""]","['Vi', 'Sion', 'Corki', 'Rakan', 'Orianna']","['Gwen', 'Trundle', 'Poppy', 'Ahri', 'Rell']","['Xin Zhao', 'Wukong', 'Varus', 'Zed', 'Nidalee']"
LOLTMNT03_282254,15.16,LCKC,Blue,Red,Red,"['Wukong', 'Gwen', 'Orianna', 'Corki', 'Rell']","['Annie', 'Xin Zhao', 'Ambessa', 'Rakan', 'Xayah']","['Taliyah', 'Yunara', 'Nocturne', 'Alistar', 'Lucian']","['Azir', 'Pantheon', 'Varus', 'Poppy', 'Neeko']"
LOLTMNT03_282261,15.16,LCKC,Blue,Red,Red,"['Azir', 'Jarvan IV', 'Aatrox', 'Lucian', 'Braum']","['Sion', 'Taliyah', 'Zed', 'Sivir', 'Alistar']","['Vi', 'Trundle', 'Yunara', 'Nautilus', ""Kai'Sa""]","['Pantheon', 'Varus', 'Rumble', 'Neeko', 'Bard']"
LOLTMNT03_282260,15.16,PCS,Blue,Red,Blue,"['Azir', 'Vi', 'Rumble', 'Ezreal', 'Braum']","['Varus', 'Viktor', 'Trundle', 'Ornn', 'Renata Glasc']","['Poppy', 'Yunara', 'Yone', 'Gwen', 'Ambessa']","['Pantheon', 'Taliyah', 'Aurora', 'Rakan', 'Sivir']"
12623-12623_game_1,15.15,LPL,Blue,Red,Red,"['Varus', 'Skarner', 'Rumble', 'Sylas', 'Rell']","['Gwen', 'Wukong', 'Alistar', 'Sivir', 'Galio']","['Pantheon', 'Trundle', 'Aurora', 'Jhin', 'Annie']","['Yone', 'Yunara', 'Nautilus', 'Renata Glasc', 'Poppy']"
LOLTMNT03_282263,15.16,PCS,Blue,Red,Red,"['Aurora', 'Xin Zhao', 'Alistar', 'Xayah', 'Sion']","['Annie', 'Wukong', 'Ambessa', 'Lucian', 'Shen']","['Taliyah', 'Nocturne', 'Gwen', 'Neeko', 'Rakan']","['Pantheon', 'Yunara', 'Poppy', 'Renekton', 'Yorick']"
12623-12623_game_2,15.15,LPL,Blue,Red,Red,"['Sion', 'Neeko', ""Kai'Sa"", 'Nocturne', 'Ahri']","['Rakan', 'Xin Zhao', 'Xayah', 'Yorick', 'Orianna']","['Pantheon', 'Aurora', 'Ambessa', 'Taliyah', 'Annie']","['Yunara', 'Yone', 'Trundle', 'Jarvan IV', 'Azir']"
LOLTMNT03_282279,15.16,LCKC,Blue,Red,Red,"['Azir', 'Jarvan IV', 'Rumble', 'Jhin', 'Leona']","['Xin Zhao', 'Taliyah', 'Ambessa', 'Sivir', 'Rell']","['Poppy', 'Aurora', 'Yunara', 'Neeko', 'Bard']","['Pantheon', 'Wukong', 'Varus', 'Corki', 'Alistar']"
LOLTMNT03_283249,15.16,PCS,Blue,Red,Red,"['Rell', 'Viego', ""Kai'Sa"", 'Jax', 'Syndra']","['Corki', 'Rakan', 'Sylas', 'Renekton', 'Galio']","['Taliyah', 'Gwen', 'Nocturne', 'Jayce', ""K'Sante""]","['Pantheon', 'Yunara', 'Poppy', 'Ryze', 'Yorick']"
LOLTMNT03_282300,15.16,LCKC,Blue,Red,Blue,"['Gwen', 'Nocturne', 'Orianna', 'Senna', 'Alistar']","['Jayce', 'Wukong', 'Galio', 'Corki', 'Nautilus']","['Poppy', 'Aurora', 'Yunara', 'Neeko', 'Bard']","['Pantheon', 'Varus', 'Vi', 'Rakan', 'Lucian']"
12624-12624_game_1,15.15,LPL,Blue,Red,Red,"['Pantheon', 'Aurora', 'Rumble', 'Xayah', 'Rakan']","['Annie', 'Jarvan IV', 'Ornn', 'Sivir', 'Neeko']","['Taliyah', 'Trundle', 'Yunara', ""Kai'Sa"", 'Alistar']","['Azir', 'Gwen', 'Varus', 'Poppy', 'Lucian']"
LOLTMNT03_283277,15.16,LCKC,Blue,Red,Blue,"['Yunara', 'Trundle', 'Viktor', ""Cho'Gath"", 'Lulu']","['Ryze', 'Sion', 'Lee Sin', 'Ezreal', 'Karma']","['Neeko', 'Rakan', 'Poppy', 'Lucian', 'Braum']","['Pantheon', 'Aurora', 'Varus', 'Renekton', 'Bard']"
12624-12624_game_2,15.15,LPL,Blue,Red,Blue,"['Varus', 'Ambessa', 'Vi', 'Orianna', 'Leona']","['Sion', 'Yunara', 'Galio', 'Wukong', 'Bard']","['Taliyah', 'Poppy', 'Jhin', 'Nocturne', 'Alistar']","['Azir', 'Trundle', 'Gwen', 'Ahri', 'Sylas']"
12624-12624_game_3,15.15,LPL,Blue,Red,Blue,"['Poppy', ""Kai'Sa"", 'Ryze', 'Rell', 'Gnar']","['Renekton', 'Sejuani', 'Cassiopeia', 'Nautilus', 'Corki']","['Ziggs', 'Yone', 'Gwen', 'Braum', 'Kalista']","['Taliyah', 'Trundle', 'Azir', 'Jayce', 'Alistar']"
LOLTMNT06_133504,15.16,LEC,Blue,Red,Blue,"['Yunara', 'Azir', 'Rumble', 'Poppy', 'Rakan']","['Xin Zhao', 'Taliyah', 'Ambessa', ""Kai'Sa"", 'Rell']","['Pantheon', 'Maokai', 'Ziggs', 'Ezreal', 'Nautilus']","['Varus', 'Jarvan IV', 'Wukong', 'Skarner', 'Trundle']"
LOLTMNT06_133506,15.16,LEC,Blue,Red,Red,"['Vi', 'Jayce', 'Annie', 'Corki', 'Leona']","['Ryze', 'Jarvan IV', 'Yorick', 'Alistar', 'Ziggs']","['Pantheon', 'Maokai', 'Nautilus', 'Xayah', 'Sivir']","['Varus', 'Sion', 'Neeko', 'Ezreal', 'Bard']"
LOLTMNT05_148319,15.15,AL,Blue,Red,Blue,"['Pantheon', 'Rell', 'Hwei', 'Xayah', 'Gnar']","['Trundle', 'Orianna', 'Sion', 'Nautilus', 'Jinx']","['Fiora', 'Azir', 'Yunara', 'Alistar', 'Neeko']","['Varus', 'Gwen', 'Ambessa', 'Aatrox', 'Renekton']"
LOLTMNT06_133510,15.16,LEC,Blue,Red,Red,"['Wukong', 'Sivir', 'Galio', 'Gnar', 'Karma']","['Orianna', 'Trundle', 'Xayah', ""K'Sante"", 'Pyke']","['Pantheon', 'Maokai', 'Nautilus', 'Braum', 'Sion']","['Varus', 'Neeko', 'Viktor', 'Bard', 'Gwen']"
LOLTMNT05_147303,15.15,AL,Blue,Red,Red,"['Azir', 'Xin Zhao', ""K'Sante"", 'Alistar', 'Jhin']","['Sejuani', 'Yone', 'Ambessa', 'Sivir', 'Lulu']","['Wukong', 'Gwen', 'Vi', ""Kai'Sa"", 'Ziggs']","['Fiora', 'Yunara', 'Varus', 'Corki', 'Lucian']"
LOLTMNT06_133511,15.16,LEC,Blue,Red,Blue,"['Yunara', 'Trundle', 'Braum', 'Annie', ""K'Sante""]","['Corki', 'Nautilus', 'Azir', 'Wukong', 'Ambessa']","['Rumble', 'Gwen', 'Taliyah', 'Ivern', 'Neeko']","['Varus', 'Pantheon', 'Sion', 'LeBlanc', 'Jax']"
LOLTMNT05_147305,15.15,AL,Blue,Red,Blue,"['Gwen', 'Leona', 'Corki', 'Annie', 'Volibear']","['Aurora', 'Neeko', 'Nocturne', 'Tristana', 'Galio']","['Wukong', 'Vi', 'Jayce', 'Miss Fortune', ""Kai'Sa""]","['Fiora', 'Yunara', 'Varus', 'Skarner', 'Jarvan IV']"
LOLTMNT06_133519,15.16,LEC,Blue,Red,Blue,"['Orianna', 'Xayah', 'Rakan', 'Dr. Mundo', 'Poppy']","['Sejuani', 'Viktor', 'Aphelios', 'Jax', 'Blitzcrank']","['Rumble', 'Gwen', 'Neeko', 'Jayce', 'Gnar']","['Varus', 'Pantheon', 'Sion', 'Jarvan IV', nan]"
LOLTMNT05_148320,15.15,AL,Blue,Red,Blue,"['Viktor', 'Lee Sin', ""Kai'Sa"", 'Poppy', 'Renekton']","['Aphelios', 'Jarvan IV', 'Braum', 'Ahri', 'Ornn']","['Fiora', 'Vi', 'Taliyah', 'Rumble', 'Akali']","['Varus', 'Wukong', 'Yunara', 'Rakan', 'Renata Glasc']"
LOLTMNT03_283495,15.16,CD,Blue,Red,Red,"['Trundle', 'Taliyah', 'Corki', 'Rakan', 'Gwen']","['Azir', 'Pantheon', 'Ezreal', 'Bard', 'Ambessa']","['Yone', 'Zyra', 'Varus', 'Rumble', 'Neeko']","['Wukong', 'Sejuani', 'Yunara', 'Karma', 'Nautilus']"
LOLTMNT03_283507,15.16,CD,Blue,Red,Red,"['Wukong', 'Akali', ""Kai'Sa"", 'Renekton', 'Nautilus']","['Yunara', 'Orianna', 'Skarner', 'Rell', 'Jax']","['Annie', 'Xin Zhao', 'Sejuani', 'Poppy', 'Gnar']","['Yone', 'Varus', 'Rumble', 'Neeko', 'Alistar']"
LOLTMNT03_283521,15.16,CD,Blue,Red,Red,"['Sion', 'Ryze', 'Vi', 'Lucian', 'Nami']","['Nocturne', 'Yorick', 'Neeko', 'Viktor', 'Kalista']","['Yone', 'Rumble', 'Varus', 'Aurora', 'Jhin']","['Sejuani', 'Xin Zhao', 'Annie', 'Karma', 'Leona']"
LOLTMNT03_282559,15.16,LRN,Blue,Red,Blue,"['Yunara', 'Sion', 'Yone', 'Maokai', 'Karma']","['Varus', 'Orianna', 'Neeko', 'Ambessa', 'Vi']","['Azir', 'Wukong', 'Pantheon', 'Nocturne', 'Jarvan IV']","['Gwen', 'Aurora', 'Trundle', 'Alistar', 'Rell']"
LOLTMNT03_282565,15.16,CD,Blue,Red,Red,"['Orianna', 'Aphelios', 'Thresh', 'Ambessa', 'Sejuani']","['Yunara', 'Pantheon', 'Taliyah', 'Bard', 'Rumble']","['Annie', 'Aurora', 'Wukong', 'Renekton', 'Nautilus']","['Azir', 'Yone', 'Varus', 'Nocturne', 'Xin Zhao']"
LOLTMNT03_283536,15.16,CD,Blue,Red,Blue,"['Aurora', 'Jax', 'Gwen', 'Rell', 'Jhin']","['Ryze', 'Xin Zhao', 'Jayce', 'Rakan', ""Kai'Sa""]","['Azir', 'Yone', 'Neeko', 'Poppy', 'Xayah']","['Annie', 'Wukong', 'Varus', 'Ezreal', 'Nautilus']"
LOLTMNT03_283530,15.16,LRN,Blue,Red,Red,"['Aurora', 'Xayah', 'Rakan', 'Zyra', 'Renekton']","['Ryze', 'Wukong', 'Yorick', 'Lucian', 'Nami']","['Gwen', 'Trundle', 'Taliyah', 'Miss Fortune', nan]","['Azir', 'Pantheon', nan, ""Cho'Gath"", 'Jarvan IV']"
LOLTMNT03_282578,15.16,LRN,Blue,Red,Red,"['Corki', ""K'Sante"", 'Nocturne', 'Viktor', 'Pyke']","['Rumble', 'Jhin', 'Bard', 'Nunu & Willump', 'Mel']","['Gwen', 'Trundle', 'Galio', 'Skarner', 'Xin Zhao']","['Azir', 'Pantheon', 'Taliyah', 'Nautilus', 'Rell']"
LOLTMNT03_282662,15.16,LCKC,Blue,Red,Blue,"['Gwen', 'Vi', 'Annie', 'Bard', 'Ezreal']","['Ambessa', 'Wukong', 'Orianna', 'Jhin', 'Neeko']","['Taliyah', 'Rumble', 'Varus', 'Xayah', 'Rakan']","['Pantheon', 'Azir', 'Yunara', 'Sivir', ""Kai'Sa""]"
LOLTMNT03_283636,15.16,LCKC,Blue,Red,Red,"['Aurora', 'Trundle', 'Aatrox', 'Miss Fortune', 'Rell']","['Sion', 'Ryze', 'Zed', 'Corki', 'Braum']","['Taliyah', 'Varus', 'Yunara', 'Nautilus', 'Lucian']","['Azir', 'Pantheon', 'Rumble', 'Sivir', 'Rakan']"
LOLTMNT03_283634,15.16,PCS,Blue,Red,Blue,"['Yunara', 'Wukong', 'Annie', 'Rell', 'Ambessa']","['Orianna', 'Xin Zhao', 'Corki', 'Rakan', 'Renekton']","['Azir', 'Qiyana', 'Taliyah', 'Poppy', 'Rumble']","['Pantheon', 'Varus', 'Gwen', 'Lulu', 'Alistar']"
12625-12625_game_1,15.16,LPL,Blue,Red,Blue,"['Varus', 'Skarner', 'Taliyah', 'Ambessa', 'Rell']","['Rumble', 'Pantheon', 'Sivir', 'Alistar', 'Aurora']","['Viego', 'Gwen', 'Annie', 'Azir', 'Sylas']","['Vi', 'Yunara', 'Galio', 'Neeko', 'Nautilus']"
LOLTMNT03_283643,15.16,PCS,Blue,Red,Red,"['Gwen', 'Naafiri', 'Viktor', 'Bard', 'Ezreal']","['Ryze', 'Pantheon', 'Rumble', ""Kai'Sa"", 'Blitzcrank']","['Aurora', 'Vi', 'Jarvan IV', 'Poppy', 'Neeko']","['Azir', 'Taliyah', 'Qiyana', 'Draven', 'Alistar']"
12625-12625_game_2,15.16,LPL,Blue,Red,Red,"['Renekton', 'Brand', 'Leona', 'Smolder', 'Jayce']","['Senna', ""K'Sante"", 'Braum', 'Lillia', 'Viktor']","['Vi', 'Yunara', 'Annie', 'Nocturne', 'Lee Sin']","['Gwen', 'Wukong', 'Viego', 'Corki', 'Yone']"
LOLTMNT03_282695,15.16,LCKC,Blue,Red,Red,"['Rumble', 'Ryze', 'Jarvan IV', 'Jhin', 'Alistar']","['Gwen', 'Trundle', 'Annie', 'Neeko', ""Kai'Sa""]","['Wukong', 'Varus', 'Taliyah', 'Corki', 'Bard']","['Pantheon', 'Yunara', 'Azir', 'Lucian', 'Sivir']"
LOLTMNT03_282697,15.16,PCS,Blue,Red,Red,"['Aurora', 'Zed', 'Tristana', 'Leona', 'Syndra']","['Trundle', 'Lucian', 'Nautilus', ""K'Sante"", 'Hwei']","['Vi', 'Varus', 'Nidalee', 'Jayce', 'Sion']","['Azir', 'Taliyah', 'Qiyana', 'Taric', 'Alistar']"
LOLTMNT03_282716,15.16,LCKC,Blue,Red,Red,"['Varus', 'Azir', ""K'Sante"", 'Rakan', 'Maokai']","['Taliyah', 'Xin Zhao', 'Yunara', 'Jayce', 'Nautilus']","['Aurora', 'Vi', 'Sion', 'Ambessa', 'Lulu']","['Pantheon', 'Wukong', 'Poppy', 'Skarner', 'Zed']"
12626-12626_game_1,15.16,LPL,Blue,Red,Red,"['Rumble', 'Xin Zhao', 'Galio', 'Rakan', 'Senna']","['Annie', 'Wukong', 'Ornn', ""Kai'Sa"", 'Alistar']","['Trundle', 'Gwen', 'Yunara', 'Xayah', 'Sivir']","['Pantheon', 'Varus', 'Azir', 'Braum', 'Corki']"
12626-12626_game_2,15.16,LPL,Blue,Red,Red,"['Sion', 'Orianna', 'Vi', 'Kalista', 'Renata Glasc']","['Corki', 'Aatrox', 'Rell', 'Akali', 'Jarvan IV']","['Trundle', 'Gwen', 'Yunara', 'Aurora', 'Taliyah']","['Pantheon', 'Varus', 'Azir', 'Poppy', 'Sivir']"
LOLTMNT03_282800,15.16,HM,Blue,Red,Red,"['Wukong', 'Yorick', 'Orianna', 'Rakan', 'Zeri']","['Xin Zhao', 'Yunara', 'Azir', 'Sion', 'Neeko']","['Ambessa', 'Trundle', 'Aurora', ""Cho'Gath"", 'Poppy']","['Pantheon', 'Gwen', 'Zyra', 'Varus', 'Lucian']"
LOLTMNT03_283796,15.16,HM,Blue,Red,Red,"['Taliyah', 'Jarvan IV', 'Gangplank', 'Mel', 'Rell']","['Annie', 'Varus', 'Rumble', 'Viego', 'Alistar']","['Ambessa', 'Trundle', 'Poppy', 'Nocturne', 'Naafiri']","['Pantheon', 'Gwen', 'Zyra', 'Sivir', 'Jhin']"
LOLTMNT03_282847,15.16,HM,Blue,Red,Red,"['Yone', 'Leona', ""K'Sante"", 'Sivir', 'Nidalee']","['Corki', 'Nautilus', 'Akali', 'Gnar', ""Bel'Veth""]","['Ambessa', 'Trundle', 'Aurora', 'Nocturne', 'Ornn']","['Pantheon', 'Gwen', 'Sejuani', 'Ivern', 'Maokai']"
LOLTMNT03_283818,15.16,LVP SL,Blue,Red,Red,"['Azir', 'Xin Zhao', 'Sion', 'Bard', 'Corki']","['Rumble', 'Wukong', 'Orianna', 'Rakan', 'Sivir']","['Ezreal', 'Nocturne', 'Yone', 'Rell', 'Nautilus']","['Pantheon', 'Kindred', 'Gwen', 'Alistar', 'Braum']"
LOLTMNT06_132504,15.16,PRM,Blue,Red,Blue,"['Taliyah', 'Vi', 'Rumble', 'Yunara', 'Neeko']","['Pantheon', 'Gwen', 'Ryze', 'Alistar', 'Corki']","['Aurora', 'Orianna', 'Annie', 'Xayah', 'Ezreal']","['Varus', 'Trundle', 'Jax', 'Bard', 'Rakan']"
LOLTMNT05_148341,15.15,AL,Blue,Red,Red,"['Yunara', 'Jarvan IV', 'Orianna', 'Alistar', 'Yorick']","['Trundle', 'Taliyah', 'Corki', 'Nautilus', ""Cho'Gath""]","['Azir', 'Aurora', 'Gwen', 'Rell', 'Jax']","['Varus', 'Ahri', 'Fiora', 'Braum', 'Leona']"
LOLTMNT03_282863,15.16,LVP SL,Blue,Red,Red,"['Ryze', 'Yunara', 'Lee Sin', 'Ambessa', 'Nautilus']","['Syndra', 'Trundle', 'Xayah', 'Rell', ""K'Sante""]","['Ezreal', 'Nocturne', 'Vi', 'Renekton', 'Poppy']","['Pantheon', 'Kindred', 'Gwen', 'Braum', 'Alistar']"
LOLTMNT06_132506,15.16,PRM,Blue,Red,Red,"['Varus', 'Sejuani', 'Jayce', 'Nautilus', 'Hwei']","['Aurora', 'Wukong', 'Sivir', 'Rell', 'Yorick']","['Yone', 'Jarvan IV', 'Xin Zhao', 'Sion', 'Rakan']","['Orianna', 'Azir', 'Annie', 'Poppy', 'Cassiopeia']"
LOLTMNT03_282861,15.16,ROL,Blue,Red,Red,"['Taliyah', 'Sion', 'Nautilus', 'Dr. Mundo', 'Zeri']","['Orianna', 'Jhin', 'Braum', 'Olaf', 'Jarvan IV']","['Azir', 'Gwen', 'Darius', 'Trundle', 'Wukong']","['Zac', 'Nidalee', 'Yunara', 'Sivir', ""Kai'Sa""]"
LOLTMNT05_147333,15.15,AL,Blue,Red,Red,"['Aurora', 'Xin Zhao', 'Fiora', 'Sivir', 'Rell']","['Rakan', 'Wukong', 'Xayah', 'Galio', 'Ambessa']","['Azir', 'Gwen', 'Annie', 'LeBlanc', 'Syndra']","['Varus', 'Ahri', 'Poppy', 'Ezreal', 'Lulu']"
LOLTMNT03_282883,15.16,LVP SL,Blue,Red,Blue,"['Pantheon', 'Ahri', 'Renekton', 'Senna', 'Braum']","['Poppy', 'Aatrox', 'Taliyah', 'Alistar', 'Tristana']","['Gwen', 'Kindred', 'Jax', 'Aphelios', 'Jinx']","['Ezreal', 'Nocturne', 'Vi', 'Varus', 'Pyke']"
LOLTMNT06_133524,15.16,PRM,Blue,Red,Blue,"['Trundle', 'Sion', 'Jinx', 'Lulu', 'Sylas']","['Jax', 'Rakan', 'Aatrox', 'Xayah', 'Viktor']","['Maokai', 'Ambessa', 'Yone', 'Ezreal', ""Kai'Sa""]","['Orianna', 'Annie', 'Azir', 'Cassiopeia', 'Galio']"
LOLTMNT03_282889,15.16,ROL,Blue,Red,Red,"['Gwen', 'Trundle', 'Miss Fortune', 'Rakan', 'Syndra']","['Jax', 'Skarner', 'Rell', 'Sivir', 'Viktor']","['Zac', 'Nidalee', 'Yunara', ""Kai'Sa"", 'Ezreal']","['Azir', 'Wukong', 'Ziggs', 'Alistar', 'Leona']"
LOLTMNT03_282894,15.16,ROL,Blue,Red,Blue,"['Yunara', 'Hwei', ""Rek'Sai"", 'Bard', 'Xin Zhao']","['Azir', 'Aphelios', 'Skarner', 'Ambessa', 'Rell']","['Varus', ""Bel'Veth"", 'Trundle', 'Sion', 'Nautilus']","['Aurora', 'Wukong', 'Pantheon', 'Yorick', 'Renekton']"
LOLTMNT03_283862,15.16,RL,Blue,Red,Blue,"['Viktor', 'Karma', 'Sivir', 'Ornn', 'Nocturne']","['Rumble', 'Corki', 'Nautilus', 'Zyra', 'Jhin']","['Trundle', 'Ezreal', 'Yunara', 'Wukong', 'Jarvan IV']","['Pantheon', 'Lulu', 'Lillia', 'Sion', ""K'Sante""]"
LOLTMNT05_148343,15.15,AL,Blue,Red,Blue,"['Ahri', 'Nocturne', 'Leona', 'Ziggs', 'Gnar']","['Pantheon', 'Zoe', 'Braum', 'Lucian', 'Olaf']","['Jax', 'Jayce', 'Sion', 'Ezreal', 'Renekton']","['Varus', 'Gwen', 'Rumble', ""Kai'Sa"", 'Jinx']"
LOLTMNT06_132507,15.16,PRM,Blue,Red,Red,"['Azir', 'Renekton', 'Jarvan IV', 'Tristana', 'Bard']","['Annie', ""Kai'Sa"", 'Ornn', 'Leona', 'Viego']","['Cassiopeia', 'Galio', 'Orianna', 'Pyke', 'Nocturne']","['Ambessa', 'Ezreal', 'Xin Zhao', 'Braum', 'Lucian']"
LOLTMNT03_283880,15.16,ROL,Blue,Red,Red,"['Ziggs', 'Taliyah', 'Vi', 'Aatrox', 'Nautilus']","['Orianna', ""Kai'Sa"", 'Jarvan IV', 'Rumble', 'Alistar']","['Varus', ""Bel'Veth"", 'Trundle', 'Gwen', 'Sion']","['Aurora', 'Wukong', 'Pantheon', 'Jayce', 'Yorick']"
LOLTMNT03_282923,15.16,ROL,Blue,Red,Blue,"['Ziggs', 'Viego', 'Renekton', 'Sylas', 'Pyke']","['Aurora', 'Maokai', 'Alistar', 'Garen', 'Ezreal']","['Zac', 'Nidalee', 'Yunara', ""Kai'Sa"", 'Varus']","['Azir', 'Wukong', ""Kog'Maw"", 'Bard', 'Leona']"
LOLTMNT03_282919,15.16,RL,Blue,Red,Red,"['Yunara', 'Alistar', 'Wukong', 'Ryze', 'Jax']","['Rell', 'Tristana', 'Sylas', 'Trundle', 'Jayce']","['Lillia', 'Lulu', 'Poppy', 'Sion', 'Ambessa']","['Pantheon', 'Azir', 'Orianna', 'Taliyah', 'Aurora']"
LOLTMNT06_133525,15.16,PRM,Blue,Red,Red,"['Xin Zhao', ""K'Sante"", 'Lucian', 'Sona', 'Mel']","['Ahri', ""Rek'Sai"", 'Gnar', 'Aphelios', 'Zilean']","['Ezreal', 'Ambessa', 'Galio', 'Blitzcrank', 'Karma']","['Cassiopeia', 'Orianna', 'Nocturne', 'Pyke', 'Nami']"
LOLTMNT03_283901,15.16,CD,Blue,Red,Red,"['Wukong', 'Yunara', 'Orianna', 'Viego', 'Rakan']","['Sion', 'Zyra', 'Yone', 'Xayah', 'Rell']","['Nautilus', 'Poppy', 'Gwen', 'Ziggs', 'Sivir']","['Annie', 'Varus', 'Aurora', 'Ambessa', 'Yorick']"
LOLTMNT03_283902,15.16,LRS,Blue,Red,Red,"['Lucian', 'Zed', 'Azir', 'Gwen', 'Nautilus']","['Yunara', 'Vi', 'Rakan', 'Hwei', 'Garen']","['Wukong', 'Neeko', 'Xin Zhao', 'Taliyah', 'Akali']","['Varus', 'Pantheon', 'Sylas', 'Nami', 'Braum']"
